"Invoice Number","Originating Order Number",Store,"Customer ID",Date,"Grand Total",Subtotal,Shipping,"Tax Amount","Discount Amount","PayPal Trans ID",Qty
200030452,200032929,Retail,,"Feb 9, 2015 8:19:17 AM",$42.99,$39.99,$7.00,$0.00,$4.00,5BT91530EV934870K,2.0000
200030453,200032930,Retail,,"Feb 9, 2015 9:15:36 AM",$46.99,$39.99,$7.00,$0.00,$0.00,45N409719G373242E,2.0000
200030454,200032931,Retail,1229,"Feb 9, 2015 9:16:42 AM",$0.00,$0.00,$0.00,$0.00,$0.00,,160.0000
200030456,200032933,Retail,,"Feb 9, 2015 9:29:20 AM",$46.99,$39.99,$7.00,$0.00,$0.00,0KM90140L80309721,2.0000
200030457,200032934,Retail,,"Feb 9, 2015 9:37:43 AM",$46.99,$39.99,$7.00,$0.00,$0.00,8AU4939104143072X,1.0000
200030458,200032935,Retail,4792,"Feb 9, 2015 9:48:06 AM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
200030459,200032936,Retail,,"Feb 9, 2015 9:55:36 AM",$50.19,$39.99,$7.00,$3.20,$0.00,91X84145U7535341G,3.0000
200030460,200032937,Retail,1229,"Feb 9, 2015 9:59:18 AM",$0.00,$0.00,$0.00,$0.00,$0.00,,40.0000
250006533,250006842,Wholesale,1115,"Feb 9, 2015 10:18:28 AM",$480.00,$480.00,$0.00,$0.00,$0.00,,24.0000
250006534,250006843,Wholesale,1115,"Feb 9, 2015 10:18:29 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006535,250006840,Wholesale,1115,"Feb 9, 2015 10:18:30 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006536,250006839,Wholesale,1115,"Feb 9, 2015 10:18:30 AM",$560.00,$560.00,$0.00,$0.00,$0.00,,28.0000
250006537,250006810,Wholesale,3994,"Feb 9, 2015 10:18:31 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006538,250006811,Wholesale,3994,"Feb 9, 2015 10:18:32 AM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250006539,250006806,Wholesale,3994,"Feb 9, 2015 10:18:33 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006540,250006807,Wholesale,3994,"Feb 9, 2015 10:18:33 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006541,250006808,Wholesale,3994,"Feb 9, 2015 10:18:34 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006542,250006809,Wholesale,3994,"Feb 9, 2015 10:18:35 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006543,250006802,Wholesale,3994,"Feb 9, 2015 10:18:36 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006544,250006803,Wholesale,3994,"Feb 9, 2015 10:18:36 AM",$480.00,$480.00,$0.00,$0.00,$0.00,,24.0000
250006545,250006804,Wholesale,3994,"Feb 9, 2015 10:18:37 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006546,250006805,Wholesale,3994,"Feb 9, 2015 10:18:38 AM",$560.00,$560.00,$0.00,$0.00,$0.00,,28.0000
250006547,250006797,Wholesale,3994,"Feb 9, 2015 10:18:38 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006548,250006798,Wholesale,3994,"Feb 9, 2015 10:18:39 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006549,250006799,Wholesale,3994,"Feb 9, 2015 10:18:40 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006550,250006800,Wholesale,3994,"Feb 9, 2015 10:18:41 AM",$560.00,$560.00,$0.00,$0.00,$0.00,,28.0000
250006551,250006801,Wholesale,3994,"Feb 9, 2015 10:18:41 AM",$480.00,$480.00,$0.00,$0.00,$0.00,,24.0000
250006552,250006796,Wholesale,3994,"Feb 9, 2015 10:18:42 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006553,250006663,Wholesale,850,"Feb 9, 2015 10:18:43 AM","$3,920.00","$3,920.00",$0.00,$0.00,$0.00,,196.0000
250006554,250006659,Wholesale,850,"Feb 9, 2015 10:18:43 AM","$3,040.00","$3,040.00",$0.00,$0.00,$0.00,,152.0000
200030461,200032938,Retail,,"Feb 9, 2015 10:35:33 AM",$46.99,$39.99,$7.00,$0.00,$0.00,73J7847827195834M,2.0000
200030462,200032939,Retail,,"Feb 9, 2015 10:36:29 AM",$50.19,$49.98,$7.00,$3.20,$9.99,22F197048H865933S,4.0000
200030463,200032940,Retail,,"Feb 9, 2015 11:30:50 AM",$46.99,$39.99,$7.00,$0.00,$0.00,53U82089K2379720N,2.0000
250006555,250006863,Wholesale,872,"Feb 9, 2015 11:58:42 AM",$416.90,$374.00,$42.90,$0.00,$0.00,1CX88473JU812423G,33.0000
200030464,200032941,Retail,,"Feb 9, 2015 12:46:34 PM",$46.99,$39.99,$7.00,$0.00,$0.00,46J65207LM405441V,2.0000
200030465,200032942,Retail,,"Feb 9, 2015 1:09:29 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5NN89494DJ9409013,2.0000
250006556,250006865,Wholesale,793,"Feb 9, 2015 1:55:28 PM",$298.76,$308.00,$0.00,$0.00,$9.24,8AE297603C873580R,20.0000
200030466,200032944,Retail,,"Feb 9, 2015 2:48:00 PM",$48.99,$39.99,$9.00,$0.00,$0.00,3BM55954CS4967156,2.0000
200030467,200032947,Retail,1453,"Feb 9, 2015 2:54:34 PM",$480.00,$480.00,$0.00,$0.00,$0.00,,30.0000
200030468,200032948,Retail,,"Feb 9, 2015 3:05:41 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5T969563PH7664721,2.0000
200030469,200032949,Retail,4793,"Feb 9, 2015 4:06:34 PM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
200030470,200032950,Retail,,"Feb 9, 2015 4:25:36 PM",$42.99,$39.99,$7.00,$0.00,$4.00,5DT4102291457562C,2.0000
200030471,200032951,Retail,4794,"Feb 9, 2015 4:53:34 PM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
200030472,200032952,Retail,,"Feb 9, 2015 4:59:35 PM",$46.99,$49.98,$7.00,$0.00,$9.99,46A333264W2219600,4.0000
200030473,200032953,Retail,,"Feb 9, 2015 6:02:07 PM",$46.99,$39.99,$7.00,$0.00,$0.00,1X806505RM516843L,2.0000
200030474,200032954,Retail,,"Feb 9, 2015 6:57:23 PM",$48.99,$39.99,$9.00,$0.00,$0.00,1X465260UM036163U,2.0000
200030475,200032955,Retail,,"Feb 9, 2015 7:04:32 PM",$46.99,$39.99,$7.00,$0.00,$0.00,1N008793KN830884B,2.0000
200030476,200032956,Retail,,"Feb 9, 2015 7:24:54 PM",$50.19,$39.99,$7.00,$3.20,$0.00,78U6816157647114B,2.0000
200030477,200032957,Retail,,"Feb 9, 2015 8:28:00 PM",$46.99,$39.99,$7.00,$0.00,$0.00,9H454994LH3985603,1.0000
200030478,200032958,Retail,,"Feb 9, 2015 8:39:29 PM",$88.99,$39.99,$49.00,$0.00,$0.00,8RG0051439886900L,2.0000
200030479,200032959,Retail,,"Feb 9, 2015 11:39:41 PM",$52.19,$39.99,$9.00,$3.20,$0.00,04562797C9289134W,2.0000
200030480,200032960,Retail,,"Feb 10, 2015 12:46:29 AM",$74.99,$39.99,$35.00,$0.00,$0.00,54D04388236420226,2.0000
200030481,200032961,Retail,,"Feb 10, 2015 3:36:17 AM",$124.98,$79.98,$45.00,$0.00,$0.00,0FF37413GS674354D,5.0000
200030482,200032962,Retail,,"Feb 10, 2015 5:11:22 AM",$66.99,$59.99,$7.00,$0.00,$0.00,9YV80282MT712352R,4.0000
200030483,200032963,Retail,,"Feb 10, 2015 5:27:24 AM",$48.99,$39.99,$9.00,$0.00,$0.00,8HB85448JT116632Y,2.0000
200030484,200032964,Retail,,"Feb 10, 2015 7:11:39 AM",$42.99,$39.99,$7.00,$0.00,$4.00,27V32026DB4019331,2.0000
200030485,200032965,Retail,,"Feb 10, 2015 7:32:57 AM",$66.99,$59.99,$7.00,$0.00,$0.00,7NV186621F654235X,4.0000
250006557,250006889,Wholesale,4728,"Feb 10, 2015 8:11:23 AM",$178.20,$160.00,$18.20,$0.00,$0.00,60K820040Y041262H,10.0000
200030486,200032966,Retail,,"Feb 10, 2015 8:13:49 AM",$46.99,$39.99,$7.00,$0.00,$0.00,9LH24994U3922204E,3.0000
250006558,250006862,Wholesale,1115,"Feb 10, 2015 8:35:17 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006559,250006860,Wholesale,1115,"Feb 10, 2015 8:35:18 AM",$720.00,$720.00,$0.00,$0.00,$0.00,,36.0000
250006560,250006861,Wholesale,1115,"Feb 10, 2015 8:35:18 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006561,250006858,Wholesale,1115,"Feb 10, 2015 8:35:19 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006562,250006859,Wholesale,1115,"Feb 10, 2015 8:35:20 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006563,250006855,Wholesale,1115,"Feb 10, 2015 8:35:21 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006564,250006856,Wholesale,1115,"Feb 10, 2015 8:35:21 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006565,250006857,Wholesale,1115,"Feb 10, 2015 8:35:22 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006566,250006854,Wholesale,1115,"Feb 10, 2015 8:35:23 AM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250006567,250006852,Wholesale,1115,"Feb 10, 2015 8:35:23 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006568,250006853,Wholesale,1115,"Feb 10, 2015 8:35:24 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006569,250006850,Wholesale,1115,"Feb 10, 2015 8:35:25 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006570,250006851,Wholesale,1115,"Feb 10, 2015 8:35:26 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006571,250006848,Wholesale,1115,"Feb 10, 2015 8:35:26 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006572,250006849,Wholesale,1115,"Feb 10, 2015 8:35:27 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006573,250006847,Wholesale,1115,"Feb 10, 2015 8:35:28 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006574,250006845,Wholesale,1115,"Feb 10, 2015 8:35:28 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006575,250006846,Wholesale,1115,"Feb 10, 2015 8:35:29 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006576,250006841,Wholesale,1115,"Feb 10, 2015 8:35:30 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
200030487,200032967,Retail,,"Feb 10, 2015 8:45:35 AM",$48.99,$39.99,$9.00,$0.00,$0.00,3Y426654T3608845N,1.0000
200030488,200032968,Retail,,"Feb 10, 2015 8:56:26 AM",$46.99,$39.99,$7.00,$0.00,$0.00,77E56025CD277830U,2.0000
200030489,200032969,Retail,,"Feb 10, 2015 9:09:05 AM",$59.99,$39.99,$20.00,$0.00,$0.00,2H124569YP288625V,2.0000
250006577,250006894,Wholesale,1324,"Feb 10, 2015 10:10:17 AM",$160.00,$160.00,$0.00,$0.00,$0.00,89R09219NE363961K,10.0000
250006578,250006895,Wholesale,855,"Feb 10, 2015 10:18:37 AM",$173.40,$160.00,$18.20,$0.00,$4.80,1GY471092J667644E,10.0000
200030490,200032970,Retail,,"Feb 10, 2015 11:15:36 AM",$74.99,$39.99,$35.00,$0.00,$0.00,5J0432042Y436103M,2.0000
200030491,200032971,Retail,,"Feb 10, 2015 11:29:33 AM",$46.99,$39.99,$7.00,$0.00,$0.00,7NS67923UA190433N,2.0000
200030492,200032972,Retail,4796,"Feb 10, 2015 11:37:19 AM",$58.98,$49.98,$9.00,$0.00,$0.00,8KH40792MY044845E,4.0000
200030493,200032973,Retail,,"Feb 10, 2015 11:48:12 AM",$58.98,$49.98,$9.00,$0.00,$0.00,1L716191UP127590L,3.0000
250006579,250006896,Wholesale,1162,"Feb 10, 2015 1:25:20 PM",$178.20,$160.00,$18.20,$0.00,$0.00,93W059428D050423N,10.0000
200030494,200032974,Retail,,"Feb 10, 2015 2:17:44 PM",$59.99,$39.99,$20.00,$0.00,$0.00,7GS5619824425215K,2.0000
200030495,200032976,Retail,,"Feb 10, 2015 3:48:35 PM",$42.99,$39.99,$7.00,$0.00,$4.00,8YU85141TR442302E,2.0000
200030496,200032977,Retail,,"Feb 10, 2015 4:06:42 PM",$71.79,$59.99,$7.00,$4.80,$0.00,9YH59660N46359207,5.0000
200030497,200032975,Retail,,"Feb 10, 2015 4:19:29 PM",$46.99,$39.99,$7.00,$0.00,$0.00,2BJ16264EA9271134,3.0000
200030498,200032978,Retail,,"Feb 10, 2015 4:43:58 PM",$46.99,$39.99,$7.00,$0.00,$0.00,34J56832CX522070F,2.0000
200030499,200032979,Retail,,"Feb 10, 2015 4:49:56 PM",$46.99,$39.99,$7.00,$0.00,$0.00,6YR40726LL6630443,2.0000
200030500,200032980,Retail,4798,"Feb 10, 2015 4:52:13 PM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
250006580,250006897,Wholesale,1253,"Feb 10, 2015 5:30:24 PM",$356.40,$320.00,$36.40,$0.00,$0.00,70T87068C2475674B,20.0000
200030501,200032981,Retail,,"Feb 10, 2015 6:18:26 PM",$48.99,$39.99,$9.00,$0.00,$0.00,8E658169JN615621J,2.0000
200030502,200032982,Retail,4800,"Feb 10, 2015 6:44:55 PM",$59.99,$39.99,$20.00,$0.00,$0.00,2P8426621A0808252,2.0000
200030503,200032983,Retail,,"Feb 10, 2015 8:23:47 PM",$46.99,$39.99,$7.00,$0.00,$0.00,4HR79604SB876120S,2.0000
200030504,200032984,Retail,,"Feb 10, 2015 9:25:30 PM",$76.98,$69.98,$7.00,$0.00,$0.00,11E50209N90982407,7.0000
200030505,200032985,Retail,,"Feb 11, 2015 4:58:53 AM",$74.99,$39.99,$35.00,$0.00,$0.00,6BH8103328707071C,2.0000
200030506,200032986,Retail,4801,"Feb 11, 2015 7:50:00 AM",$38.99,$39.99,$7.00,$0.00,$8.00,4YH06712J6653993Y,2.0000
200030507,200032987,Retail,,"Feb 11, 2015 8:10:13 AM",$70.99,$79.98,$7.00,$0.00,$15.99,6GG15783X7169025F,4.0000
250006581,250006664,Wholesale,850,"Feb 11, 2015 8:24:15 AM","$1,440.00","$1,440.00",$0.00,$0.00,$0.00,,72.0000
250006582,250006891,Wholesale,1115,"Feb 11, 2015 8:24:15 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006583,250006890,Wholesale,1115,"Feb 11, 2015 8:24:16 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
200030508,200032988,Retail,,"Feb 11, 2015 9:08:13 AM",$38.99,$39.99,$7.00,$0.00,$8.00,42K11446C2691412M,3.0000
200030509,200032989,Retail,,"Feb 11, 2015 9:35:10 AM",$54.99,$59.99,$7.00,$0.00,$12.00,1CU54800XK735251A,4.0000
200030510,200032990,Retail,,"Feb 11, 2015 9:45:54 AM",$65.98,$58.98,$7.00,$0.00,$0.00,7TD97806MW921804X,4.0000
200030511,200032991,Retail,,"Feb 11, 2015 9:47:04 AM",$73.79,$59.99,$9.00,$4.80,$0.00,70S36799RC116174L,5.0000
200030512,200032992,Retail,980,"Feb 11, 2015 9:48:49 AM",$38.99,$39.99,$7.00,$0.00,$8.00,49217377WT704260U,3.0000
200030513,200032993,Retail,,"Feb 11, 2015 9:48:53 AM",$38.99,$39.99,$7.00,$0.00,$8.00,8G6306832G4586328,2.0000
200030514,200032994,Retail,,"Feb 11, 2015 9:59:57 AM",$40.99,$39.99,$9.00,$0.00,$8.00,8U772502YG934932Y,2.0000
200030515,200032995,Retail,,"Feb 11, 2015 10:04:46 AM",$38.99,$39.99,$7.00,$0.00,$8.00,0JX3160078992854R,2.0000
200030516,200032996,Retail,4804,"Feb 11, 2015 10:06:31 AM",$46.98,$49.98,$7.00,$0.00,$10.00,8PB831660P715154P,4.0000
200030517,200032997,Retail,,"Feb 11, 2015 10:49:43 AM",$38.99,$39.99,$7.00,$0.00,$8.00,8HN12748HH265791J,2.0000
200030518,200032998,Retail,,"Feb 11, 2015 11:30:07 AM",$24.27,$19.98,$7.00,$1.28,$3.99,2DA6090506506971J,4.0000
200030519,200032999,Retail,,"Feb 11, 2015 11:44:18 AM",$46.99,$49.98,$7.00,$0.00,$9.99,9LP8065571833900W,5.0000
200030520,200033000,Retail,,"Feb 11, 2015 12:17:22 PM",$46.99,$39.99,$7.00,$0.00,$0.00,50855865E1247952K,3.0000
200030521,200033001,Retail,4805,"Feb 11, 2015 12:17:35 PM",$46.99,$49.98,$7.00,$0.00,$9.99,76B50976CS868922N,4.0000
200030522,200033002,Retail,,"Feb 11, 2015 12:31:17 PM",$58.83,$59.99,$7.00,$3.84,$12.00,9H514023VG2381407,4.0000
200030523,200033004,Retail,,"Feb 11, 2015 12:47:30 PM",$84.99,$59.99,$25.00,$0.00,$0.00,77A524806J832170H,4.0000
200030524,200033005,Retail,,"Feb 11, 2015 12:59:12 PM",$38.99,$39.99,$7.00,$0.00,$8.00,2MJ84729UX8284540,2.0000
200030525,200033006,Retail,,"Feb 11, 2015 12:59:16 PM",$38.99,$39.99,$7.00,$0.00,$8.00,1L210265ML777233J,2.0000
200030526,200033007,Retail,,"Feb 11, 2015 1:03:15 PM",$70.99,$79.98,$7.00,$0.00,$15.99,8T871343ER5774109,4.0000
200030527,200033008,Retail,,"Feb 11, 2015 2:12:23 PM",$38.99,$39.99,$7.00,$0.00,$8.00,065388374N260303B,2.0000
200030528,200033010,Retail,,"Feb 11, 2015 2:24:57 PM",$46.99,$39.99,$7.00,$0.00,$0.00,90U32686E5236680B,3.0000
200030529,200033011,Retail,,"Feb 11, 2015 2:27:34 PM",$38.99,$39.99,$7.00,$0.00,$8.00,0BM30736P08370920,2.0000
200030530,200033009,Retail,,"Feb 11, 2015 2:27:39 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5FW78793S9822812X,2.0000
200030531,200033013,Retail,,"Feb 11, 2015 2:41:07 PM",$38.99,$39.99,$7.00,$0.00,$8.00,05355871TU9662613,2.0000
200030532,200033014,Retail,,"Feb 11, 2015 4:05:47 PM",$41.55,$39.99,$7.00,$2.56,$8.00,37X55068E0197620S,2.0000
200030533,200033015,Retail,,"Feb 11, 2015 5:12:29 PM",$48.99,$39.99,$9.00,$0.00,$0.00,5DW09754D6861393L,2.0000
200030534,200033016,Retail,,"Feb 11, 2015 5:40:40 PM",$38.99,$39.99,$7.00,$0.00,$8.00,6C414445TA904623Y,2.0000
200030535,200033017,Retail,,"Feb 11, 2015 5:42:32 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5JD98987UV166791U,2.0000
200030536,200033018,Retail,,"Feb 11, 2015 6:06:53 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3Y78606057231633K,2.0000
200030537,200033019,Retail,,"Feb 11, 2015 6:15:10 PM",$46.99,$39.99,$7.00,$0.00,$0.00,17N8727058640701K,2.0000
200030538,200033021,Retail,,"Feb 11, 2015 6:38:13 PM",$51.98,$49.98,$7.00,$0.00,$5.00,40L24632490555032,4.0000
200030539,200033022,Retail,,"Feb 11, 2015 6:42:35 PM",$46.99,$39.99,$7.00,$0.00,$0.00,1GJ03813KE715364E,2.0000
200030540,200033023,Retail,,"Feb 11, 2015 7:53:39 PM",$93.99,$79.98,$30.00,$0.00,$15.99,8J739478Y1494571V,4.0000
200030541,200033024,Retail,,"Feb 11, 2015 8:39:01 PM",$38.99,$39.99,$7.00,$0.00,$8.00,22W778284M765125U,3.0000
200030542,200033025,Retail,,"Feb 11, 2015 8:39:43 PM",$60.99,$59.99,$7.00,$0.00,$6.00,54U88769AA712901L,4.0000
200030543,200033026,Retail,,"Feb 11, 2015 8:46:01 PM",$46.99,$39.99,$7.00,$0.00,$0.00,44R64137ES307244V,2.0000
200030544,200033027,Retail,,"Feb 11, 2015 8:55:59 PM",$56.98,$49.98,$7.00,$0.00,$0.00,4B792192N7642004C,3.0000
200030545,200033029,Retail,,"Feb 11, 2015 10:57:24 PM",$66.99,$39.99,$35.00,$0.00,$8.00,6MY84237R0368943C,2.0000
200030546,200033030,Retail,,"Feb 11, 2015 10:59:50 PM",$52.19,$39.99,$9.00,$3.20,$0.00,3TH98810YD746434M,2.0000
200030547,200033031,Retail,,"Feb 12, 2015 12:12:47 AM",$43.99,$39.99,$8.00,$0.00,$4.00,7GF16748JR4726434,3.0000
200030548,200033032,Retail,4806,"Feb 12, 2015 12:38:41 AM",$46.99,$49.98,$7.00,$0.00,$9.99,9MF07114CN941240H,4.0000
200030549,200033033,Retail,4808,"Feb 12, 2015 4:13:39 AM",$46.99,$49.98,$7.00,$0.00,$9.99,79V53497HE423903W,4.0000
200030550,200033034,Retail,,"Feb 12, 2015 4:30:41 AM",$38.99,$39.99,$7.00,$0.00,$8.00,6SV94542X69793829,2.0000
200030551,200033035,Retail,,"Feb 12, 2015 5:29:29 AM",$40.99,$39.99,$9.00,$0.00,$8.00,0W372754CF7552021,2.0000
200030552,200033036,Retail,,"Feb 12, 2015 6:39:39 AM",$38.99,$39.99,$7.00,$0.00,$8.00,0KF044431F563764M,2.0000
200030553,200033037,Retail,,"Feb 12, 2015 6:56:36 AM",$46.99,$39.99,$7.00,$0.00,$0.00,1M373338NC6651115,2.0000
200030554,200033038,Retail,,"Feb 12, 2015 7:03:59 AM",$46.99,$39.99,$7.00,$0.00,$0.00,3C7655980J5004545,2.0000
200030555,200033039,Retail,,"Feb 12, 2015 7:14:09 AM",$70.99,$79.98,$7.00,$0.00,$15.99,53236617R15667029,4.0000
250006584,250006902,Wholesale,1115,"Feb 12, 2015 8:53:35 AM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250006585,250006901,Wholesale,1115,"Feb 12, 2015 8:53:36 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006586,250006898,Wholesale,1115,"Feb 12, 2015 8:53:37 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006587,250006899,Wholesale,1115,"Feb 12, 2015 8:53:38 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006588,250006900,Wholesale,1115,"Feb 12, 2015 8:53:38 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006589,250006768,Wholesale,850,"Feb 12, 2015 8:53:39 AM","$4,800.00","$4,800.00",$0.00,$0.00,$0.00,,240.0000
250006590,250006661,Wholesale,850,"Feb 12, 2015 8:53:40 AM","$3,840.00","$3,840.00",$0.00,$0.00,$0.00,,192.0000
200030556,200033042,Retail,,"Feb 12, 2015 9:08:11 AM",$48.99,$39.99,$9.00,$0.00,$0.00,2FF79879CY184452E,2.0000
250006591,250006906,Wholesale,1115,"Feb 12, 2015 9:15:04 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
200030557,200033043,Retail,,"Feb 12, 2015 9:22:09 AM",$52.19,$39.99,$9.00,$3.20,$0.00,4UR50042T87603346,2.0000
200030558,200033045,Retail,,"Feb 12, 2015 9:50:04 AM",$138.98,$79.98,$59.00,$0.00,$0.00,9LH37767SG496921G,4.0000
200030559,200033046,Retail,4811,"Feb 12, 2015 10:00:57 AM",$60.99,$59.99,$7.00,$0.00,$6.00,05B19623T7458674L,5.0000
200030560,200033047,Retail,4812,"Feb 12, 2015 10:05:31 AM",$38.99,$39.99,$7.00,$0.00,$8.00,10R13311S0491423U,2.0000
200030561,200033048,Retail,,"Feb 12, 2015 10:11:40 AM",$68.99,$59.99,$9.00,$0.00,$0.00,4HW1954939985611M,4.0000
200030562,200033049,Retail,,"Feb 12, 2015 10:35:28 AM",$38.99,$39.99,$7.00,$0.00,$8.00,56S27123JS011193N,2.0000
200030563,200033050,Retail,,"Feb 12, 2015 10:49:57 AM",$60.98,$49.98,$7.00,$4.00,$0.00,5CB453828U958440C,5.0000
250006592,250006907,Wholesale,4594,"Feb 12, 2015 11:32:48 AM",$267.30,$240.00,$27.30,$0.00,$0.00,6GJ7737472130830K,15.0000
300000209,300000256,International,4494,"Feb 12, 2015 11:50:27 AM",$600.00,$360.00,$240.00,$0.00,$0.00,,25.0000
200030564,200033052,Retail,,"Feb 12, 2015 12:11:38 PM",$75.99,$39.99,$36.00,$0.00,$0.00,73593912HU506251T,3.0000
200030565,200033053,Retail,,"Feb 12, 2015 12:23:32 PM",$38.99,$39.99,$7.00,$0.00,$8.00,27G85507FC499180U,2.0000
200030566,200033054,Retail,,"Feb 12, 2015 12:39:23 PM",$46.99,$39.99,$7.00,$0.00,$0.00,1ES94242HM550902P,2.0000
250006593,250006908,Wholesale,1474,"Feb 12, 2015 12:40:58 PM",$178.20,$160.00,$18.20,$0.00,$0.00,3PX82119PV0710010,10.0000
250006594,250006909,Wholesale,2061,"Feb 12, 2015 2:05:00 PM",$178.20,$160.00,$18.20,$0.00,$0.00,80K53161FV937340X,10.0000
200030567,200033055,Retail,,"Feb 12, 2015 2:14:26 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3JK73811SF3134821,2.0000
200030568,200033056,Retail,4815,"Feb 12, 2015 3:16:15 PM",$46.99,$39.99,$7.00,$0.00,$0.00,7RD528396D759605R,2.0000
200030569,200033057,Retail,,"Feb 12, 2015 3:47:47 PM",$58.98,$49.98,$9.00,$0.00,$0.00,80V757641R0530127,4.0000
200030570,200033058,Retail,,"Feb 12, 2015 5:39:14 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3HV45144P79246812,2.0000
200030571,200033059,Retail,,"Feb 12, 2015 6:08:42 PM",$126.97,$119.97,$7.00,$0.00,$0.00,5LE06244JF1219717,6.0000
200030572,200033060,Retail,,"Feb 12, 2015 7:37:41 PM",$38.99,$39.99,$7.00,$0.00,$8.00,4BC72781TK598441W,2.0000
200030573,200033061,Retail,,"Feb 12, 2015 7:56:01 PM",$38.99,$39.99,$7.00,$0.00,$8.00,0ST52351XV609112H,2.0000
200030574,200033062,Retail,,"Feb 12, 2015 7:56:47 PM",$38.99,$39.99,$7.00,$0.00,$8.00,30633233B3633683K,2.0000
200030575,200033063,Retail,,"Feb 12, 2015 9:06:14 PM",$52.19,$39.99,$9.00,$3.20,$0.00,03X08110BH8782226,2.0000
200030576,200033064,Retail,,"Feb 13, 2015 12:27:39 AM",$68.99,$59.99,$9.00,$0.00,$0.00,85A74327VL246352X,4.0000
200030577,200033065,Retail,,"Feb 13, 2015 4:24:05 AM",$70.98,$79.98,$7.00,$0.00,$16.00,52924821CM227190L,4.0000
200030578,200033066,Retail,,"Feb 13, 2015 4:55:05 AM",$48.99,$39.99,$9.00,$0.00,$0.00,0LF44965SU635442J,2.0000
200030579,200033067,Retail,,"Feb 13, 2015 5:42:04 AM",$58.98,$49.98,$9.00,$0.00,$0.00,0GN36212Y93139628,5.0000
200030580,200033068,Retail,,"Feb 13, 2015 6:39:41 AM",$86.98,$79.98,$7.00,$0.00,$0.00,4GE6369574448202A,4.0000
200030581,200033069,Retail,,"Feb 13, 2015 7:47:09 AM",$60.99,$39.99,$21.00,$0.00,$0.00,1V43799390988564D,2.0000
200030582,200033070,Retail,,"Feb 13, 2015 8:37:23 AM",$46.99,$39.99,$7.00,$0.00,$0.00,0CW9463737323824R,2.0000
